UserId,GarageId,UserType
EXL_1697025281096,ST1935,Owner
EXL_1697027686410,UC1272,Owner
EXL_1697028505016,SW8063,Owner
EXL_1697033427028,OZ5813,Owner
EXL_1697110327303,YW0582,Owner
EXL_1697118350857,OH0826,Owner
EXL_1697122911489,PV4263,Owner
EXL_1697211363328,IB0726,Employee
EXL_1697294720997,EI4757,Owner
EXL_1697466936159,CQ1074,Owner
EXL_1697557295521,FN1422,Owner
EXL_1697557578229,XT9409,Owner
EXL_1698054970469,KK1894,Owner
EXL_1698153803655,SJ4753,Owner
EXL_1698174329424,AW6853,Owner
EXL_1698245349627,TE2626,Owner
EXL_1698323573692,GA9569,Owner
EXL_1698325500896,PF4039,Owner
EXL_1698404178029,ZX3120,Owner
EXL_1698415837792,GM8829,Employee
EXL_1698661646748,LE0311,Employee
EXL_1698661805679,LE0311,Employee
EXL_1698755594397,FU4132,Employee
EXL_1698843769913,WU3593,Owner
EXL_1698848871526,ZV4545,Owner
EXL_1699009649105,QW2921,Owner
EXL_1699017713450,YY3090,Owner
EXL_1699359270418,XF8805,Owner
EXL_1699366282081,GZ1879,Owner
EXL_1699395160491,NZ6858,Owner
EXL_1699438966237,LW5773,Owner
EXL_1699445012810,XB3656,Owner
EXL_1699537968696,FR6119,Owner
EXL_1699544638535,UZ8222,Owner
EXL_1699625433334,UE3222,Owner
EXL_1699976151764,EC9024,Employee
EXL_1700064977020,RE1859,Owner
EXL_1700077064140,GK2433,Owner
EXL_1700132270001,CO4202,Owner
EXL_1700140348878,UK6349,Owner
EXL_1700149568681,UW4464,Owner
EXL_1700221466706,IB4898,Owner
EXL_1700227450476,GG7149,Owner
EXL_1700233356286,UC1278,Owner
EXL_1700239997996,WM1486,Owner
EXL_1700480090870,TZ0472,Owner
EXL_1700571279873,PX3066,Owner
EXL_1700572032315,OL3815,Owner
EXL_1700576759188,MJ8484,Owner
EXL_1700577167133,WH4482,Employee
EXL_1700579746609,WH4482,Employee
EXL_1700579755126,WH4482,Employee
EXL_1700653481740,QA0073,Owner
EXL_1700656724059,WL4481,Owner
EXL_1700663769990,KP5985,Owner
EXL_1700744808283,WL4481,Employee
EXL_1700821672176,GC1416,Owner
EXL_1700823425752,HS9024,Owner
EXL_1700827204353,LO3488,Owner
EXL_1700837883059,NY5102,Employee
EXL_1700916644981,VD7048,Owner
EXL_1701001571814,PW2425,Owner
EXL_1701085303563,SV8253,Owner
EXL_1701086584240,SV8253,Employee
EXL_1701089579846,DZ5069,Owner
EXL_1701093633002,IK6065,Owner
EXL_1701097267069,HO4575,Owner
EXL_1701101262708,WU4656,Owner
EXL_1701101647498,IC6044,Owner
EXL_1701173196394,NT3635,Owner
EXL_1701181594354,CI9996,Owner
EXL_1701253460850,EW6240,Owner
EXL_1701254636039,MT1767,Owner
EXL_1701274490377,SC7411,Owner
EXL_1701422899089,DB5046,Employee
EXL_1701431043210,GB0833,Owner
EXL_1701521386581,IE9473,Owner
EXL_1701531090653,OG6094,Owner
EXL_1701867981062,LN2042,Owner
EXL_1701877023770,SX1933,Owner
EXL_1701941308532,LL3399,Owner
EXL_1701947699141,YQ6333,Owner
EXL_1701961193417,ZX7225,Owner
EXL_1702380191357,GS8421,Owner
EXL_1702393184370,TR8820,Owner
EXL_1702393479077,YR3676,Owner
EXL_1702462309080,BI8848,Owner
EXL_1702471550786,JP0924,Owner
EXL_1702477668585,ED6937,Owner
EXL_1702546738457,UO6756,Owner
EXL_1702575530607,VC8327,Owner
EXL_1702899592412,ET1611,Owner
EXL_1702905383447,CN4546,Owner
EXL_1702983800679,DJ6751,Employee
EXL_1702985341263,DJ6751,Employee
EXL_1702987904950,JF5234,Owner
EXL_1702991204902,DJ6751,Employee
EXL_1702999053950,UW2098,Employee
EXL_1702999981989,UW2098,Employee
EXL_1703066038874,AS7083,Employee
EXL_1703066163463,AS7083,Employee
EXL_1703070831846,AI1086,Owner
EXL_1703076489124,DJ6751,Employee
EXL_1703152777220,MM2041,Owner
EXL_1703176270005,CX3393,Owner
EXL_1703237028277,YI4149,Employee
EXL_1703526601548,US9537,Owner
EXL_1703583571350,KN4410,Owner
EXL_1703669603358,BU5217,Owner
EXL_1703674461637,WV4553,Owner
EXL_1703680751208,AS7083,Employee
EXL_1703687423467,AS7083,Employee
EXL_1703688390188,AS7083,Employee
EXL_1703689070951,AL4872,Owner
EXL_1703690058211,AS7083,Employee
EXL_1703690114588,AS7083,Employee
EXL_1703690125978,AS7083,Employee
EXL_1703690147150,AS7083,Employee
EXL_1703690148666,AS7083,Employee
EXL_1703694418030,BW5043,Owner
EXL_1703695166720,BW5043,Employee
EXL_1703763267232,WQ3518,Owner
EXL_1703840783686,LW0079,Owner
EXL_1703844328450,DN3734,Owner
EXL_1703844536464,OB2486,Owner
EXL_1704369876735,SP6175,Owner
EXL_1704710289472,ZK1719,Owner
EXL_1704826418394,LW0079,Employee
EXL_1704972763890,WL4481,Employee
EXL_1705058871216,BD0068,Owner
EXL_1705066879441,LK7119,Owner
EXL_1705073880590,AQ2075,Owner
EXL_1705075479688,NZ9451,Owner
EXL_1705157584110,BW6584,Owner
EXL_1705406048260,TV2139,Owner
EXL_1705412752378,KY2087,Owner
EXL_1705417532720,NF6199,Owner
EXL_1705570812954,NR1014,Owner
EXL_1705589136456,UQ6848,Owner
EXL_1705591641821,VK5116,Owner
EXL_1705849930648,ID7584,Owner
EXL_1705931523151,II0186,Owner
EXL_1706022710554,EB1655,Owner
EXL_1706092869272,OF4252,Owner
EXL_1706101491689,NH2562,Owner
EXL_1706180568453,KI6786,Owner
EXL_1706192201658,JJ6142,Owner
EXL_1706197075939,CI9657,Owner
EXL_1706198839298,IP3118,Owner
EXL_1706347068562,GN7391,Owner
EXL_1706431040467,FU0192,Owner
EXL_1706521639007,WN5950,Owner
EXL_1706546956736,AQ3895,Owner
EXL_1706718113569,IO9650,Owner
EXL_1706719734965,UE9823,Owner
EXL_1706795097617,QB6049,Employee
EXL_1706889640161,OY9702,Owner
EXL_1707129467741,WU0232,Owner
EXL_1707145949679,DP6336,Owner
EXL_1707168369006,IA6560,Owner
EXL_1707229904732,CX2230,Owner
EXL_1707232674551,MF0393,Owner
EXL_1707319127419,MY4207,Owner
EXL_1707577819673,RX4461,Owner
EXL_1707734353592,WB4167,Owner
EXL_1707734492397,IU3103,Owner
EXL_1707735382073,QB6049,Employee
EXL_1707748600816,PU8507,Owner
EXL_1707837551112,RQ6994,Owner
EXL_1707925594020,OO1455,Owner
EXL_1707990895422,NF2521,Owner
EXL_1708003334740,HU3318,Owner
EXL_1708167151816,ZQ3864,Owner
EXL_1708248770349,GS0959,Owner
EXL_1708336447219,QD4809,Owner
EXL_1708427654483,IK7795,Owner
EXL_1708441241501,GV0526,Owner
EXL_1708519742157,PR9405,Owner
EXL_1708524365891,JA8843,Owner
EXL_1708528059106,MY4207,Employee
EXL_1708595470852,YJ1633,Owner
EXL_1708596208323,YJ1633,Employee
EXL_1708604929611,MK0433,Owner
EXL_1708605458295,OW8511,Owner
EXL_1709031056236,AW2507,Owner
EXL_1709036066880,BG2535,Employee
EXL_1709126645535,ST0050,Owner
EXL_1709129980097,IP8782,Owner
EXL_1709140535906,WU9171,Employee
EXL_1709222509178,AK4257,Owner
EXL_1709293334890,WX9345,Owner
EXL_1709298276314,CI9996,Employee
EXL_1709298509825,JT8450,Employee
EXL_1709569747371,SL1013,Owner
EXL_1709720039900,WQ0679,Owner
EXL_1709723393824,JP6057,Owner
EXL_1709729509946,NN8327,Owner
EXL_1709732203790,ER3219,Owner
EXL_1709736691079,QV9092,Owner
EXL_1709811472670,TH5245,Owner
EXL_1709818238882,QA1348,Employee
EXL_1709819545619,MZ2472,Owner
EXL_1709909112014,XQ3190,Owner
EXL_1710243256271,NH6246,Owner
EXL_1710321821651,JY9914,Owner
EXL_1710322963975,FW5635,Owner
EXL_1710323733076,ZO4058,Owner
EXL_1710325647793,TQ2431,Owner
EXL_1710325750942,XO2709,Owner
EXL_1710326590680,IO2254,Owner
EXL_1710328101354,BM1718,Owner
EXL_1710333284204,WU7384,Owner
EXL_1710333894446,GM9368,Owner
EXL_1710334333224,QJ4110,Owner
EXL_1710410616449,JD1571,Owner
EXL_1710419515102,IN7039,Owner
EXL_1710426892975,ZL9248,Owner
EXL_1710431492227,QK1982,Owner
EXL_1710497912496,VM1354,Owner
EXL_1710764350439,OY0979,Owner
EXL_1710767406122,JE3517,Owner
EXL_1710772107982,CK8789,Owner
EXL_1710856837318,SE4190,Owner
EXL_1710859434438,MT8246,Employee
EXL_1710859596974,MT8246,Employee
EXL_1710932514731,FS2229,Owner
EXL_1710940664970,CU4826,Owner
EXL_1711031916916,DB4779,Owner
EXL_1711057890228,GS6980,Owner
EXL_1711095020669,RR2122,Owner
EXL_1711114978970,CQ7832,Owner
EXL_1711123286319,DS4286,Owner
EXL_1711206145440,MW2301,Owner
EXL_1711281647922,XE7744,Owner
EXL_1711366636644,PZ9551,Owner
EXL_1711373339367,KG1157,Owner
EXL_1711375869926,DI0747,Owner
EXL_1711381597059,CR4425,Owner
EXL_1711451644620,YG4134,Owner
EXL_1711455514569,LZ4452,Owner
EXL_1711464913506,TH5518,Owner
EXL_1711544961953,TV5044,Owner
EXL_1711627535847,LU9385,Owner
EXL_1711715688146,VY4942,Owner
EXL_1711735079507,VC9356,Owner
EXL_1711797440175,EY0933,Owner
EXL_1712049315818,TA6188,Owner
EXL_1712063117847,IO0320,Owner
EXL_1712065272773,HQ5670,Owner
EXL_1712067091028,UA3793,Owner
EXL_1712140596745,QF3180,Owner
EXL_1712140997666,ZI2915,Owner
EXL_1712219465570,KG8666,Owner
EXL_1712221808047,JQ7731,Owner
EXL_1712232182055,UP2482,Owner
EXL_1712237996966,UP0562,Owner
EXL_1712317156784,TT6378,Owner
EXL_1712317673902,GN0542,Owner
EXL_1712324463394,MT9987,Owner
EXL_1712329947682,NW3251,Owner
EXL_1712484668860,RX3977,Owner
EXL_1712652804019,EZ7533,Owner
EXL_1712655306351,DD5470,Owner
EXL_1712655684260,JD5017,Owner
EXL_1712655985118,MT1554,Owner
EXL_1712656384010,HL8423,Owner
EXL_1712656686929,DW2525,Owner
EXL_1712657444245,EX7207,Owner
EXL_1712658390078,XM2588,Owner
EXL_1712660095838,OU7806,Owner
EXL_1712661203688,BX1564,Owner
EXL_1712662120675,TB9554,Owner
EXL_1712663521978,UO7647,Owner
EXL_1712663635673,OY7277,Owner
EXL_1712673268068,YB6916,Owner
EXL_1712746938800,UO0504,Owner
EXL_1713276420195,SH5235,Owner
EXL_1713361972732,QR4280,Owner
EXL_1713438436755,BE3836,Owner
EXL_1713450541426,LN5114,Owner
EXL_1713531208545,TS4921,Employee
EXL_1713538486192,RK3548,Owner
EXL_1713613007811,QF9336,Owner
EXL_1713799871398,WS1228,Owner
EXL_1713800777956,XC8547,Owner
EXL_1713801194636,XC8547,Employee
EXL_1713892333468,YE2651,Owner
EXL_1714037386258,AK7704,Owner
EXL_1714038488030,QD5648,Owner
EXL_1714040740432,VF9792,Owner
EXL_1714043248516,MX6836,Owner
EXL_1714061194837,TA8689,Owner
EXL_1714122194281,SL5800,Owner
EXL_1714132011797,QP0513,Owner
EXL_1714141945074,IV1937,Owner
EXL_1714144835875,ZP8155,Owner
EXL_1714218812005,MP1866,Owner
EXL_1714304615444,OI3659,Owner
EXL_1714398838749,DB5046,Employee
EXL_1714468409204,LU2110,Owner
EXL_1714473104397,JO1846,Owner
EXL_1714474798340,ZX7289,Owner
EXL_1714475729031,RN3120,Owner
EXL_1714478030771,ZX7289,Employee
EXL_1714821305457,DS2046,Owner
EXL_1714914057300,FB8805,Owner
EXL_1715010917026,EL2478,Owner
EXL_1715085268991,IB0726,Employee
EXL_1715160303062,IB4677,Owner
EXL_1715162169477,LK4844,Owner
EXL_1715165132411,HA2981,Owner
EXL_1715166834578,NA4499,Owner
EXL_1715170711690,KN0564,Owner
EXL_1715171396073,LD4613,Owner
EXL_1715172124862,SW0195,Owner
EXL_1715174697801,FV4467,Owner
EXL_1715175437762,AE2942,Owner
EXL_1715246073437,YP1764,Owner
EXL_1715249869600,FM0634,Owner
EXL_1715250094651,TV9762,Owner
EXL_1715250369055,ON3983,Owner
EXL_1715250702368,FO0921,Owner
EXL_1715261268725,ZV9421,Owner
EXL_1715265031259,JH3540,Owner
EXL_1715609391751,MW9848,Owner
EXL_1715678927288,GQ6819,Owner
EXL_1715687709205,CS8403,Employee
EXL_1715688534119,IT7904,Owner
EXL_1715691950213,KH9127,Owner
EXL_1715779753882,FY2899,Owner
EXL_1715800949453,LP3077,Owner
EXL_1715807571296,IB0726,Employee
EXL_1715869741668,VO2322,Employee
EXL_1715870009933,VO2322,Employee
EXL_1716027232634,HS9598,Owner
EXL_1716289517557,OY1407,Owner
EXL_1716585305340,TX6300,Owner
EXL_1716824732478,RS5281,Owner
EXL_1717078601618,QY6868,Owner
EXL_1717153057699,AN6271,Owner
EXL_1717154739687,XZ5536,Owner
