OwnerId,Postcode,Province,District ,Distributor
EXL_1572881138261,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1584459456064,10160,กรุงเทพมหานคร,เขตหนองแขม,B
EXL_1605707551133,70160,ราชบุรี,เขตบางแพ,B
EXL_1594743108938,84260,สุราษฎร์ธานี,เขตเคียนซา,D
EXL_1637748056179,90110,สงขลา,เขตหาดใหญ่,D
EXL_1582628645716,84120,สุราษฎร์ธานี,เขตบ้านนาสาร,D
EXL_1689865647885,15000,ลพบุรี,เขตเมืองลพบุรี,A
EXL_1572089141525,10560,สมุทรปราการ,เขตบางบ่อ,A
EXL_1579183992977,84320,สุราษฎร์ธานี,เขตเกาะสมุย,D
EXL_1573924826136,64150,สุโขทัย,เขตทุ่งเสลี่ยม,C
EXL_1638805058510,50340,เชียงใหม่,เขตหางดง,C
EXL_1585521384274,21180,ระยอง,เขตนิคมพัฒนา,A
EXL_1576233114723,10510,กรุงเทพมหานคร,เขตมีนบุรี,A
EXL_1692291322841,10900,กรุงเทพมหานคร,เขตจตุจักร,A
EXL_1588689224817,60240,นครสวรรค์,เขต,C
EXL_1572357094431,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1596550968959,11150,นนทบุรี,เขตไทรน้อย,A
EXL_1589371403585,12000,ปทุมธานี,เขตเมืองปทุมธานี,A
EXL_1602077720153,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1593192648863,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1599059270465,30310,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1571139329889,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1652439206142,,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1582113201265,93110,พัทลุง,เขตควนขนุน,D
EXL_1584808991153,21140,ระยอง,เขตปลวกแดง,A
EXL_1651833694765,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1660146618111,50300,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1677856395078,45220,ร้อยเอ็ด,เขตเมืองสรวง,A
EXL_1594996646053,47220,สกลนคร,เขตพรรณานิคม,A
EXL_1570806431665,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1583939114289,84230,สุราษฎร์ธานี,เขตบ้านตาขุน,D
EXL_1594131893200,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1570630992490,90190,สงขลา,เขตสทิงพระ,D
EXL_1576168773426,84000,สุราษฎร์ธานี,เขตเมืองสุราษฎร์ธานี,D
EXL_1572439882506,54140,แพร่,เขตร้องกวาง,C
EXL_1572436636281,50290,เชียงใหม่,เขตสันทราย,C
EXL_1576502392812,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1663685925945,44160,มหาสารคาม,เขตเชียงยืน,A
EXL_1636369141995,90110,สงขลา,เขต,D
EXL_1571489566197,71000,กาญจนบุรี,เขตท่าม่วง,B
EXL_1587391112534,10160,กรุงเทพมหานคร,เขตบางแค,B
EXL_1595419927070,20150,ชลบุรี,เขตบางละมุง,A
EXL_1620384763464,60150,นครสวรรค์,เขตลาดยาว,C
EXL_1658410264317,20110,ชลบุรี,เขตศรีราชา,A
EXL_1569942582305,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1576839206996,22000,จันทบุรี,เขตเมืองจันทบุรี,A
EXL_1598014491132,15220,ลพบุรี,เขตพัฒนานิคม,A
EXL_1676636289772,38220,บึงกาฬ,เขตเซกา,A
EXL_1594904246332,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1634305949683,33000,ศรีสะเกษ,เขตเมืองศรีสะเกษ,A
EXL_1575726281374,95000,ยะลา,เขตเมืองยะลา,D
EXL_1579010182745,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1593097580376,44130,มหาสารคาม,เขตบรบือ,A
EXL_1637142444188,66190,พิจิตร,เขตโพธิ์ประทับช้าง,C
EXL_1634073568963,83000,พังงา,เขตเมืองภูเก็ต,D
EXL_1580310331673,10140,กรุงเทพมหานคร,เขตทุ่งครุ,A
EXL_1573549969617,84150,สุราษฎร์ธานี,เขตท่าฉาง,D
EXL_1577391054595,10540,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1572088573805,13000,พระนครศรีอยุธยา,เขตพระนครศรีอยุธยา,A
EXL_1663261543998,84000,สุราษฎร์ธานี,เขตเมืองสุราษฎร์ธานี,D
EXL_1573570897983,80000,นครศรีธรรมราช,เขตเมืองนครศรีธรรมราช,D
EXL_1591704502191,38220,บึงกาฬ,เขตเซกา,A
EXL_1571146695009,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1605706834918,67180,เพชรบูรณ์,เขตวิเชียรบุรี,C
EXL_1591623601020,60140,นครสวรรค์,เขตตาคลี,C
EXL_1687440232166,35130,ยโสธร,เขตมหาชนะชัย,A
EXL_1574694191879,43100,หนองคาย,เขตเมืองหนองคาย,A
EXL_1587734302925,39180,หนองบัวลำภู,เขตศรีบุญเรือง,A
EXL_1574240841955,25240,ปราจีนบุรี,เขตกบินทร์บุรี,A
EXL_1573920613029,32130,สุรินทร์,เขตรัตนบุรี,A
EXL_1579188460791,23000,ตราด,เขตเมืองตราด,A
EXL_1608113151186,50110,เชียงใหม่,เขตฝาง,C
EXL_1597414924558,10220,กรุงเทพมหานคร,เขตสายไหม,A
EXL_1692267545851,74000,สมุทรสาคร,เขตเมืองสมุทรสาคร,B
EXL_1570443900284,64130,สุโขทัย,เขตศรีสัชนาลัย,C
EXL_1591872465827,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1595437603882,20150,ชลบุรี,เขตบางละมุง,A
EXL_1594477671375,30170,นครราชสีมา,เขตสูงเนิน,A
EXL_1577280478426,82110,พังงา,เขตตะกั่วป่า,D
EXL_1588591505925,20110,ชลบุรี,เขตศรีราชา,A
EXL_1614765525451,66000,พิจิตร,เขตเมืองพิจิตร,C
EXL_1576671167366,10240,กรุงเทพมหานคร,เขตสะพานสูง,A
EXL_1634903119748,10230,กรุงเทพมหานคร,เขตลาดพร้าว,A
EXL_1571139861625,73130,นครปฐม,เขตบางเลน,B
EXL_1585565967769,57100,เชียงราย,เขตเมืองเชียงราย,C
EXL_1577357140256,13150,พระนครศรีอยุธยา,เขตมหาราช,A
EXL_1701173196394,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1575467795932,50100,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1623160730877,22210,จันทบุรี,เขตเขาคิชฌกูฏ,A
EXL_1652193186662,17140,ชัยนาท,เขตสรรคบุรี,A
EXL_1615554918888,20110,ชลบุรี,เขตศรีราชา,A
EXL_1582290107634,10520,กรุงเทพมหานคร,เขตลาดกระบัง,A
EXL_1582552443816,42180,เลย,เขตภูกระดึง,A
EXL_1572349389994,24000,ฉะเชิงเทรา,เขตเมืองฉะเชิงเทรา,A
EXL_1578320570875,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1573124375202,16110,สิงห์บุรี,เขตอินทร์บุรี,A
EXL_1578497557343,75000,สมุทรสงคราม,เขตเมืองสมุทรสงคราม,B
EXL_1574248639429,82120,พังงา,เขตท้ายเหมือง,D
EXL_1572354729255,55000,น่าน,เขตเมืองน่าน,C
EXL_1570201746201,55000,น่าน,เขตเมืองน่าน,C
EXL_1572971855454,60180,นครสวรรค์,เขตบรรพตพิสัย,C
EXL_1572441172186,54140,แพร่,เขตร้องกวาง,C
EXL_1594203868846,18140,สระบุรี,เขตหนองแค,A
EXL_1582389497937,70130,ราชบุรี,เขตดำเนินสะดวก,B
EXL_1571751083242,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1579265578969,23130,ตราด,เขตเขาสมิง,A
EXL_1570616881245,22000,จันทบุรี,เขตเมืองจันทบุรี,A
EXL_1574687623848,64170,สุโขทัย,เขตกงไกรลาศ,C
EXL_1579604663823,50000,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1674830219168,50240,เชียงใหม่,เขตจอมทอง,C
EXL_1623514503100,56130,พะเยา,เขตแม่ใจ,C
EXL_1571059769796,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1572350759628,10310,กรุงเทพมหานคร,เขตวังทองหลาง,A
EXL_1642934738910,62000,กำแพงเพชร,เขตเมืองกำแพงเพชร,C
EXL_1582295994918,12130,ปทุมธานี,เขตธัญบุรี,A
EXL_1579636659093,34000,อุบลราชธานี,เขตเมืองอุบลราชธานี,A
EXL_1665781221649,10230,กรุงเทพมหานคร,เขตบึงกุ่ม,A
EXL_1572003622513,66000,พิจิตร,เขตเมืองพิจิตร,C
EXL_1640083586422,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
